post	label	language
Pregunta para la izquierda. Esta es para nota.  Si abrimos las fronteras indiscriminadamente y sin control, y un inmigrante agrede a una mujer, inmigrante también, con la que está en una relación sentimental, ¿cómo se le localiza para citarle a juicio después de la agresión?	1	spanish
Que cuza antes la calle, una mujer inteligente o una tortuga vieja? Una tortuga vieja porque las mujeres inteligentes no existen ...	1	spanish
Pero imbecil, no ves que no haces reir a nadie jala bolas, callete quedate como muerto escoria https://t.co/ZJNymjSwaq	0	spanish
@Arthur_Zh69 CÓMO QUE TE FOLLAS A UNA PERRA Y OLVIDAS SU NOMBRE:0 Sí, bebé, me gusta mucho tu inglés, podrías enseñarme un poco	1	spanish
@Relatofeminista @elsadurst la educación sexual también es aprender que las mujeres con polla existen y son víctimas de violacion... Violan los hombres no las pollas.	0	spanish
Cómo supero Arabe.	0	spanish
Temon Árabe 👏	0	spanish
@suecos Estudiante Sueca Elin Ersson, Impide Deportación De Un Solicitante De Asilo Afgano https://t.co/USN5ldOwYW	0	spanish
Mierda,mierda y solo mierda viene de África, único sitio para recoger, toda esa basura, musulmono africana. https://t.co/ZLdMfxbjzk	1	spanish
Cállate puta, zorra, borracha, drogadictaaa.	1	spanish
hola tengo el hc de que hinata es mitad irlandés, que tsukki es mitad franchute y yamaguchi mitad latino &gt;&gt;&gt; i'm in drugs	0	spanish
@MartuPerez_ O el de los flacos cuando te vienen a decir de todo, o sea, si tu novia es una zorra problema de ustedes no mio...	1	spanish
@valerynimala @ESPNmx @futpicante @Chivas Callate puta	1	spanish
La falsa portada de la falsa revista dice Pop Singer. Puta, ¿no hubo imaginación ni para inventarse un nombre que rimara con Britney Spears? ¿Linsdsay Steers, Whitney Beers, Shitney Shits?	0	spanish
Msdossary CAMPEÓN del Mundo de FIFA 2018. Stefano Pinna no pudo hacer nada ante el árabe. Resultado totalmente merecido. #FIFAeWorldCup	0	spanish
¿Qué actor pudo ser un gran #Aquaman güero en el Universo Extendido de DC? Checa nuestro video y entérate de nuestras opciones 📺🎬🎞️:https://t.co/BkJqSPu3Bv https://t.co/bdHVF5wsgw	0	spanish
@MaiiiiraIb 😱 noo callate perra que estoy buscando algo para poder dormir jajaj	1	spanish
"""Uno de los refugiados del Aquarius: """"Me obligaron a violar a menores y animales durante meses"""" (Al final los más racistas y esclavistas son otros africanos. Por eso hay que solucionar el problema un situ. Si no las mafias ganan)  https://t.co/IQLcfBOY7m vía @elmundoes"""	1	spanish
Hay racismo cuando no creen que soy su hermana porque soy güera @unpentagono @medicenlore https://t.co/9iHeSpHOIi	1	spanish
Si lo que esta sosa busca es provocar lo consigue. Es muy zorra. https://t.co/OrRBTkNkcb	1	spanish
igual posta odio los pies capaz tenes pie feo y me jodes apoyandomelo en la cara y te pego un hachazo	0	spanish
Más residentes en Emiratos Árabes aseguran luchar para llegar a fin de mes https://t.co/1eu5NrHz55	0	spanish
@BreenDLP @ChumelTorres @Juandedios_P @KimberlyLoaiza_ Cállate Perra mal parida de Juan y kim no hables😠😡😡	1	spanish
I liked a @YouTube video https://t.co/s4HGvbL6SV Francisco Tárrega - Capricho árabe	0	spanish
Lo primero que hace Sanchez dar mas cobertura y mas medidas a la inmigración ilegal, enseñanza en árabe bajada del tiempopara nacionalizarse mirar a otro lado con los cada dia mas agresivos manteros etc.	1	spanish
Los que asaltaron la valla de Ceuta con lanza-Llamas y con cal viva  ¿ También son victimas https://t.co/RQV4c6TkIQ	1	spanish
―Confundes reina con zorra, pf. Cállate antes de que te arranque la peluca.	0	spanish
@telecincoes @gusgonzalves Te mereces quedarte sin nada¡Tu crees que si a la mujer que yo quiero le llamaran puta yo no me iba a levantar....Y ADEMAS QUE MAS DA ,SU TRABAJO ,VAMOS A VER,ERES UN COBARDE Y UNA MIERDA DE TIO,Que decepcion...mas vale quedarte	0	spanish
es una puta gilipollez alarmarse asi, enserio que hay de malo? no esta desnuda no tiene nada que enseñar, por que tanto revuelo? Para eso puedes poner ropa a tu pj si tanto te molesta verle 'desnudo' un poquito de logica	0	spanish
Que lindo es poder escuchar música árabe con alguien que también le gusta	0	spanish
@bichoscristo Ya ni me hables de esa escoria, aunque no todos son malos.	0	spanish
@drawman675 @Otrafachamas1 @ForretsGump Tu no te mereces q yo me esfuerce en poner ni una #puta coma para q te ahogues al leer #bastardo	0	spanish
@ronuevo @FCBarcelona_es Bobo hijo de perra, usted cree que va a enseñarle a Messi o llega a aprender del más grande?	0	spanish
@asukasexual comemela tu a mi mamon XDDDD	0	spanish
La mina también bastante puta. Onda, la que esta de novia es ella no el 🙆🙆 https://t.co/cBYGWb6nty	1	spanish
Me voy de viaje con unos tíos de mi papá y solo hablan en árabe😴😴😴😴😴😴	0	spanish
Hola soy TraedRuffles tu novia es una puta me acabo de pasar el Tekken con Casemiro reídme las gracias por favor	1	spanish
Desbloqueme, dale zorrita. Sabes por qué te cagué a palo? Por puta, te merecías la cagada a palo' Lo que uno tiene que escuchar en la calle	1	spanish
@PedroArtZGFX @Smoshigames1999 Tu eres mio puta y te callas cabron	0	spanish
Me gusta machin mi pelo largo y güero ☺️💕	0	spanish
*tells my grandma me and Daniel are fighting “ayyyyy pobrecito mi hijo, tú eres la perra desgraciada” https://t.co/7cDzbuouGO	1	spanish
@_brisayanet te lo mereces x no bailar conmigo ayer pedazo fe puta	1	spanish
@ChrisPortvgal No! puedes con ese papel para ser SANTANA se requiere ser una PERRA!! desde nacimiento y tu eres demasiado Quinn Fabray es decir mosquita muerta. 😘 https://t.co/n7fjVtswRZ	1	spanish
@tamaraasavio jajajajajaj soy imbecil tremeno acoso a tu tuiti pobre ajajajjaa yo + <3	0	spanish
Sigue la peligrosisima tendencia integrista y anti arabe de Netanyahu con el silencio complice de la mayoria israeli y USA: Miles protestaron contra el Estado judío | Multitudinaria manifestación en Israel en contra del decreto de Netanyahu https://t.co/WXm0lpLZo7 vía @Pagina12	0	spanish
Ese buey feliz en su país gabacho 😂😂😂 otro Anaya que desde el extranjero quieren gobernar https://t.co/GQ7HmNdmXa	0	spanish
REFUGIADOS SI, INMIGRANTES LOS NECESARIOS Y LOS QUE REALMENTE PODAMOS ATENDER, pienso que España sólo debería acoger y de una forma ordenada a inmigrantes latinoamericanos de habla española, cristianos, que... https://t.co/mo1PM2oR2l	1	spanish
@Raviolsquad callate se me ve perfecta perra	1	spanish
@SamuBoldrini @CRFCaetano @Atilafla @CONMEBOL Callate, hijo da puta	0	spanish
"""Retweeted La Silla Rota (@lasillarota):  """"Atendía sexualmente a 30 hombres al día, entre ellos policías y militares"""" Esta es la #Historia de """"La Güera"""" #Video https://t.co/fvfQhtS0er"""	0	spanish
@SrtoAdriGH abusaba de él, es una zorra merecía morir.	1	spanish
¿Quién les enseñará a los hijos fe puta a ser hijos de puta?	0	spanish
Os habéis dado cuenta de que podríais pintarle una polla en la cara a un vampiro dormido y se pasaría meses con ella?	0	spanish
Tengo muy claro q el Perú es un país benevolente y apacible. Sabemos q aceptamos y de buena gana ayudar. Sabemos solidarizarnos. También tengo claro, q somos un país en pañales, q no estamos preparados para recibir a más inmigrantes q huyen sin sustento por haber votado mal.	0	spanish
Campo de Refugiados en ESPAÑA 🇪🇸 Q gobierno tendrá Los Santos Cohones de poner fin SÍ o SÍ a este despropósito? #campoderefugiados #españa https://t.co/ejGcKANZrz	1	spanish
Juez reafirma orden a Trump de reactivar el programa DACA para jóvenes indocumentados. #AgendaPública https://t.co/YIvr3P9jMq https://t.co/xKCrNdyxgh	0	spanish
Todos los pueblos! TODOS!! Tienen Dcho a la LIBREDETERMINACIÓN ! Que a estas alturas, tenga que aguantar a un Chileno indocumentado que,  viniendo de donde viene, pretende negarme mi legítimo Dcho a la LIBREDETERMINACIÓN, es el ACABOSE! El colonialismo de proximidad tb se acaba	1	spanish
ALLANARON la oficina de Thomas (ex de EBY) en la propia Central! A nuestra CGR, nunca dejaron entrar porque es bilateral. #YacyretaSeEntregó sin ver papeles y ahora se destapó escándalo de corrupción. Van a seguir igual con este FATO FEROZ @Horacio_Cartes y @MaritoAbdo ?	0	spanish
feliz cumpleaños franchute moracrema 💋💋💏❤️❤️❤️❤️❤️ @thesinnner1	0	spanish
@Victor_EstradaG señor presidente me robaron los tapones de mi auto. A las afueras de suburbano de lechería.  Llegué entre 9:30 pm y había combis y el indocumentado de labios prominentes. El cual ya he visto como roba autopartes y las patrullas no hacen nada. Hoy me tocó a mí	1	spanish
@izargorri93 @A3Noticias Tú lo lo único que te mereces es lo que comes, puta bafofia, a parte igual también dos ostias, a ver si espabilas.	0	spanish
Un Guardia Civil asumirá el mando único de la inmigración https://t.co/M1BLupdV38	0	spanish
@moillorens Como escuece perro. Vete a chuparla a Artur Más o a tu Puta madre ya y callate.	0	spanish
Cuando Albiol deje la política le pueden contratar como director de Okdiario porque lo de inventarse cosas y difamar se le da de puta madre.	0	spanish
Odiame pero al mirarte a un espejo recuerda: yo soy agil y atractivo, tú eres una puta cerda Y es que tienes tanta tonteria y tienes tanta maldad, que en algun sitio de tu cuerpo se tiene que acumular	1	spanish
#AñoNuevoEnCombate zorra callateeedd 😡😡😡😡😡👿👿👿👿👿👿👿😛😛😛😛😛😺😺😺😺😺😺	1	spanish
@bebesymas Pelotuda deberiar juzgarte x abandononde persona. Hija de puta no mereces tener hijos. Ojala sigas siendo una gorda pedorra	1	spanish
El güero de fiesta jajaja el problema no fue animarlo sino después calmarlo #funweekend https://t.co/zd7qF3C1lh	0	spanish
ESTOY ENAMORADA DE COMO SUENA LA VOZ DE CAMILA EN CROWN, ESTA MUJER ES ARTE LA PUTA MADRE	0	spanish
arabe es un re temon papichamp y ecko la rompen, yo les retumbo las nalgas a lo twerk loco los amo	0	spanish
DEJA DE TUITEAR HIJA DE PUTA ESCUCHA LOS ARGUMENTOS QUE LUEGO TE VAS A QUEDAR CALLADA FUJIMIERDA DEL CARAJO https://t.co/np9RAv5auI	1	spanish
"""los videos no acreditan mucho, pero lo que no me convence es el dato del acosador con acento """"peruano"""". Me parece xenofobo y racista. A que aporta a la causa ese dato sino a estigmatizar a los inmigrantes https://t.co/SQFLXP1Kg8"""	0	spanish
@SoyDas117 @LuckasDroiidYT1 @BrandonGaming6 @LlinxaYT Y tu eres mi esposa ve a la cocina zorra >:v	1	spanish
me puse un vestido con escote y mi mama dizque preciso hoy le da por vestirse como zorra jajsjajs tan linda ella, como siempre	1	spanish
"""La """"marcha negra"""" acelera el paso: más de 40.000 subsaharianos esperan en Marruecos para entrar ilegalmente en España https://t.co/0MHGJNwJoz  ¡¡ Okupa Monclovita,...¿Ya tienes pensado donde cobijar a toda esta gente...?Prepara barracas en Moncloa, creo que hay terreno...!!"""	1	spanish
ajsjsjdks mi mamá me vino a enseñar su delineador y yo que perra que perra que perra mi amiga y se ENOJÓ wtf gabriela es buen plan	1	spanish
"""Solo los putos chairos ignorantes y los sudacas resentidos pueden idolatrar a un personaje tan deleznable.  """"Ez el inperio yanki kiere el petrolio de Venezuela"""""""	1	spanish
Mi hermana está escuchando la puta BSO de Guardianes de la Galaxia, cuando vence Star Lord a Ronan. LA ESTOY ENSEÑANDO BIEN.	0	spanish
Por violación y Acoso sexual https://t.co/TSRoNVRY22	0	spanish
@vmoulian @baradit Puta el weon hincha pelotas... Criticas a @baradit por su programa, pero tu eres panelista en Primer Plano... EN PRIMER PLANO PO WEEEOON!!!... Chanta!	0	spanish
@pilarbertolo @el_pais Porque no tiene la menor empatía con víctimas de acoso ni de violación y porque defiende un derecho autoinventado del hombre de hacer con las mujeres lo que les dé la gana.	0	spanish
Te amamos pinche güero de mierda! https://t.co/K3ad6e5Bhv	1	spanish
¿Cómo? ¿llorándole? ¿intentando hacerle un chantaje emocional? ¡soy tu hermano mayor así que cállate la puta boca y obedece! -ups, se le escapó- https://t.co/hClZKow755	0	spanish
Mami puso una emisora con canción árabe y siento que en cualquier momento vamos a explotar.💣	1	spanish
@JuanitoSay Pero cállate hijo de puta debe de paliar más que vos el	0	spanish
-Le he comprado un collar a mi esposa. +Coño, pues yo todavía la tengo suelta.	1	spanish
Las #niñas #niños y #adolescentes pueden ser #refugiados. Las cifras de @unhcr muestran la enorme vulnerabilidad de NNA al desplazamiento forzado https://t.co/MpyWfweTt4	0	spanish
Acá es como que vas al club a tomar algo y si o si tenes que cruzar a sudaca para qué tal está 🤷🏻‍♀️	0	spanish
arabe es un temaiken amigos no veo la hora de q lo pasen en blv	0	spanish
@diegovftbau REENCUENTRO LA PUTA MADRE, DISFRUTALO MUCHO, LO RE MERECES AMIGA	0	spanish
Os acordais de cuando decian los del lacito que preferian inmigrantes subsaharianos antes que españoles? Pues ala deseo concedido... Ya teneis barcelona plagada de manteros	1	spanish
@pavoacuerda Aqui son acosadores porque les mandan un dm... las haría hablar con una victima de acoso o violación a estas infradotadas para que dejen de hablar estupideces. Asco me dan como mujer.	0	spanish
@PabloTinoco Cállate perra y ven a calentarme que hace frío. PD. Te extraño.	1	spanish
Esto es lo que la ONU/UNION EUROPEA/VATICANO/COMUNISTAS/SOCIALISTAS/PROGRES/NWO llevan de Africa a Europa...👇👇👇 Un inmigrante nigeriano mata y descuartiza a una joven italiana de 18 años. https://t.co/EaxYjwSsLt	1	spanish
l #InformateEnHolaChile LOS RESEPONSABLES DEL INGRESO AL PAIS DE TANTOS INMIGRANTES DEBEN HACERSE CARGO DEL LOS PROBLEMAS DE SALUD DE ELLOS PORQUE ACTUALMENTE HAN VENIDO A AUMENTAR EL GRAVE PROBLEMA DE ATENCION MEDICA DE  CHILENOS ,OCUPANDO LAS POCAS HORAS DE ATENCION Y RECURSOS	1	spanish
Cuando un hombre mata a una mujer es un hijo de puta pero cuando una mujer mata a un hombre le tiran alagos solo por ser mujer y tener un buen cuerpo	0	spanish
@VicenteFoxQue Ahora si que parafraseando, ya callate maldito animal, pendejo, viejo hijo de puta, arrastrado, viejo pedorro, mequetrefe, gorrino, cagada, víbora prieta, tepocata, y de nueva cuenta, TU CHINGADA MADRE ESCORIA, SE TE VA A QUITAR LA PENSIÓN,	0	spanish
@hydrasitoo Mira hydrox de los cojones se me está inflando la puta panocha ya cállate un puto mes cabezabunque	0	spanish
Cuantos operarios hacen falta para limpiar una cocina? Ninguno, eso es cosa de mujeres. #CállateYfriega	1	spanish
@CandeCent Ute tranquila mí amiga me oio? Si querés que no te joda la vida te quedas callada perra hijaeputa y pásame el abon candesita! Cuale son tus cosquillas nene	1	spanish
Estos imbéciles HDLGP de Alianza País no trabajan y no dejan trabajar, son una maldita escoria!! https://t.co/S8lEiu5ytm	0	spanish
#españaesuna #stopUE #stopLGTB Los inmigrantes en hostales, a pensión completa, y los españoles durmiendo en el coche https://t.co/rMtZA7ods9	1	spanish
Una vez un arabe me pidió matrimonio en Canadá JAJAJAJAJA 100% real 0% fake	0	spanish
@DIOSAYT @unaineira_04 @A_S_B_L_A_C_K Cállate perra	1	spanish
@CRDecoracion si a mi me dicen mardita hubiese dicho 'yo si mi amor' como una real perra pero tu eres nula así que te prestare mi tarjeta para que te compres una personalidad	1	spanish
@tromepe Tú eres la malagua celulitica puta barata https://t.co/tjDXyEKLzu	1	spanish
@maricucha568 @TRICICLODELPERU @roxcanedo Tu eres puta..tienes maridos seguro	1	spanish
"""Demandan a Trump por condiciones """"inhumanas"""" para indocumentados detenidos ► https://t.co/z3Q5vcstG3 https://t.co/d0ipNyIekc"""	0	spanish
MI GANADORA GRACIAS! TE LO MERECES!!! ERES LA PUTA VOZ ❤ @AlbaGilLaVoz #FinalLaVoz	0	spanish
@infobae CALLATE PUTA CHORRA ASESINA TRAIDORA A LA ´PATRIA	1	spanish
